clean_text,label,sentiment_score
there are lulls,[0],0.0
seemed wasted like deniro 's once promising career and the once grand long beach boardwalk,[0],0.6124
does n't give you enough to feel good about .,[0],0.4404
wasted nearly two hours of your own precious life with this silly little puddle of a movie,[0],0.1593
should pay money for what we can get on television for free,[0],0.4404
"has a dashing and resourceful hero ; a lisping , reptilian villain ; big fights ; big hair ; lavish period scenery ; and a story just complicated enough to let you bask in your own cleverness as you figure it out",[1],0.1531
"in admitting that my enjoyment came at the expense of seeing justice served , even if it 's a dish that 's best served cold",[1],0.9042
no worse a film,[0],0.3724
gross-out college comedy,[0],0.3612
provocative piece,[1],0.0
already mentioned,[0],0.0
"an energizing , intoxicating documentary charting the rise of hip-hop culture in general and the art of scratching ( or turntablism ) in particular .",[1],0.4588
is a plodding mess .,[0],-0.3612
"is a terrific role for someone like judd , who really ought to be playing villains .",[1],0.25
truly edgy,[1],0.4404
alfred hitchcock 's imaginative flight,[1],0.0
has none of the visual wit of the previous pictures,[0],0.0
plays like a tired tyco ad,[0],0.1531
"more frantic than involving , more chaotic than entertaining .",[0],-0.5457
"often look smeary and blurry , to the point of distraction",[0],-0.4588
wholesome and subversive,[1],-0.2263
a good time with this one too,[1],0.4404
interesting storyline,[1],0.4019
manage to get you under its spell,[1],0.0
it will certainly succeed in alienating most viewers,[0],0.6808
"is smart writing , skewed characters , and the title performance by kieran culkin .",[1],0.4019
"will be all too familiar for anyone who 's seen george roy hill 's 1973 film , `` the sting",[0],0.0
cleverly constructed,[1],0.5106
"no amount of imagination , no creature",[0],-0.5267
"the film is small in scope , yet perfectly formed .",[1],0.6369
it 's too close to real life to make sense,[0],0.0
"the little nuances that perhaps had to escape from director mark romanek 's self-conscious scrutiny to happen ,",[0],0.1779
's not very good,[0],-0.3865
jackson is always watchable .,[1],0.0
replete with stereotypical familial quandaries,[0],0.0
it grabs you in the dark and shakes you vigorously for its duration .,[1],0.128
you rode the zipper after eating a corn dog and an extra-large cotton candy,[1],0.0
have to see it,[1],0.0
"is tedious though ford and neeson capably hold our interest , but its just not a thrilling movie .",[0],-0.325
seems like something american and european gay movies were doing 20 years ago .,[0],0.3612
"is dicaprio 's best performance in anything ever , and easily the most watchable film of the year",[1],0.765
trumpet blast that there may be a new mexican cinema a-bornin ' .,[1],0.0
of a summer-camp talent show : hastily written,[0],0.4215
a summer of event movies than a spy thriller like the bourne identity that 's packed with just as much intelligence as action,[1],0.7184
small-budget,[0],0.0
"this amiable picture talks tough , but it 's all bluster -- in the end it 's as sweet as greenfingers ...",[1],0.5789
"should jolt you out of your seat a couple of times , give you a few laughs , and leave you feeling like it was worth your seven bucks , even though it does turn out to be a bit of a cheat in the end .",[1],0.5994
", it just sits there like a side dish no one ordered .",[0],0.0772
"all it amounts to is a mildly funny , sometimes tedious , ultimately insignificant film",[0],0.128
with a few lingering animated thoughts,[1],0.0
see the movie,[1],0.0
"an extraordinary film , not least",[1],0.0
the film more silly than scary,[0],-0.4715
an important political documentary,[1],0.2023
"miyazaki has created such a vibrant , colorful world",[1],0.6597
"unless you 're an absolute raving star wars junkie , it is n't much fun .",[0],-0.7432
it 's a spirited film and a must-see,[1],0.3182
an off-beat and fanciful film about the human need for monsters to blame for all that is amiss in the world .,[1],-0.34
an essentially awkward version of the lightweight female empowerment picture we 've been watching for decades,[0],-0.1531
been developed with more care,[0],0.5413
the viewer feel like the movie 's various victimized audience members after a while,[0],-0.0772
is n't as funny as it should be,[0],-0.3412
"no big whoop ,",[0],-0.296
is refreshingly undogmatic about its characters,[1],0.0
it lacks in substance,[0],0.0
"when the bullets start to fly , your first instinct is to duck",[1],0.0
not in a good way,[0],-0.3412
"failed jokes , twitchy acting , and",[0],-0.3182
do not automatically equal laughs,[0],-0.3875
a genuinely moving and wisely unsentimental drama,[1],0.4215
"it is nonjudgmental , and makes clear that a prostitute can be as lonely and needy as any of the clients",[1],-0.3182
adequately,[1],0.0
at least one damn fine horror movie,[1],-0.6808
the characters are paper thin and the plot is so cliched and contrived that it makes your least favorite james bond movie seem as cleverly plotted as the usual suspects .,[0],-0.1481
"family portrait of need , neurosis and nervy negativity is a rare treat that shows the promise of digital filmmaking .",[1],0.1779
's in danger of going wrong,[0],-0.7579
"unlikable , uninteresting , unfunny , and completely , utterly inept",[0],0.0
", this space-based homage to robert louis stevenson 's treasure island fires on all plasma conduits .",[1],0.296
of lame entertainment,[0],0.0
do n't fit well together,[0],-0.4449
are moments of hilarity to be had .,[1],0.0
one of the most slyly exquisite anti-adult movies ever made .,[1],0.0
whole thing,[1],0.0
sour taste,[0],0.0
the dorkier aspects,[0],-0.2732
provides an invaluable service by sparking debate and encouraging thought,[1],0.5267
based,[0],0.0
a thoughtful and rewarding glimpse,[1],0.7184
strike a chord with anyone who 's ever,[1],-0.128
our best achievements,[1],0.6369
", is extraordinary .",[1],0.0
extremely bad,[0],-0.5849
"comes along that is so insanely stupid , so awful in so many ways that watching it leaves you giddy .",[0],-0.8211
that successfully recreates both the physical setting and emotional tensions of the papin sisters,[1],0.2732
's ) a clever thriller with enough unexpected twists to keep our interest,[1],0.7506
action confined to slo-mo gun firing and random glass-shattering,[0],-0.5859
a hokey piece of nonsense,[0],-0.4019
mesmerizing cinematic poem,[1],0.0
listless sci-fi,[0],0.0
subtle and visceral,[1],0.0
the problematic characters,[0],-0.4404
rather than real figures,[0],0.0
a real writer plot,[1],0.0
"the main story ... is compelling enough , but it 's difficult to shrug off the annoyance of that chatty fish .",[0],-0.6956
"faster , livelier and a good deal funnier than his original",[1],0.8625
are cast adrift in various new york city locations with no unifying rhythm or visual style,[0],-0.296
"fans of plympton 's shorts may marginally enjoy the film , but it is doubtful this listless feature will win him any new viewers .",[0],0.6191
i have to put up with 146 minutes of it,[0],0.0
the obnoxious title character,[0],-0.4588
childhood imagination,[1],0.0
brings to the fore for the gifted but no-nonsense human beings they are and for the still-inestimable contribution they have made to our shared history,[1],0.4767
parody .,[1],0.0
"it 's the work of an artist , one whose view of america , history and the awkwardness of human life is generous and deep",[1],0.3818
sign a pact to burn the negative and the script and pretend the whole thing never existed,[0],-0.6249
spoofs,[1],0.0
enjoyable above average summer diversion,[1],0.4404
you like an extreme action-packed film with a hint of humor,[1],0.5574
", then this first film to use a watercolor background since `` dumbo '' certainly ranks as the most original in years .",[1],0.6115
"the screenplay by james eric , james horton and director peter o'fallon ... is so pat it makes your teeth hurt .",[0],-0.5267
"if i could have looked into my future and saw how bad this movie was , i would go back and choose to skip it .",[0],-0.5423
takes itself all too seriously,[0],-0.1779
hmmm ... might i suggest that the wayward wooden one end it all by stuffing himself into an electric pencil sharpener ?,[0],0.0
story to show us why it 's compelling,[1],0.2263
see why any actor of talent would ever work in a mcculloch production again if they looked at how this movie turned out,[0],0.4215
of visual charm,[1],0.4019
hard-driving,[1],0.0
confessions is n't always coherent,[0],0.0
the old disease-of-the-week small-screen melodramas,[0],0.0
it ca n't be dismissed as mindless,[1],-0.4404
"thoughtless , random , superficial humor",[0],-0.2263
"meandering , and sometimes dry",[0],0.0
likely to cause massive cardiac arrest if taken in large doses,[0],-0.34
a comedic context,[1],0.4019
"with a tighter editorial process and firmer direction this material could work , especially since the actresses in the lead roles are all more than competent",[1],0.3774
"try this obscenely bad dark comedy , so crass that it makes edward burns ' sidewalks of new york look like oscar wilde .",[0],0.128
"bluto blutarsky , we miss you .",[1],-0.1531
"are simply dazzling , particularly balk , who 's finally been given a part worthy of her considerable talents",[1],0.7346
likely to have decades of life as a classic movie franchise,[1],0.0
"feels the dimming of a certain ambition , but in its place a sweetness , clarity and emotional openness that recalls the classics of early italian neorealism",[1],0.9246
"into a mostly magnificent directorial career , clint eastwood 's efficiently minimalist style",[1],0.765
the all-french cast is marveilleux .,[1],0.0
the worst film,[0],-0.6249
holds up,[1],0.0
an unfortunate title for a film that has nothing endearing about it .,[0],-0.4588
", it 's a very entertaining , thought-provoking film with a simple message",[1],0.4927
its emotional power and moments of revelation,[1],0.1531
for something entertaining,[1],0.4404
derrida is an undeniably fascinating and playful fellow .,[1],0.7506
wretchedly unfunny wannabe comedy,[0],0.3612
"rich in atmosphere of the post-war art world , it manages to instruct without reeking of research library dust .",[1],0.7253
( breheny 's ) lensing,[1],0.0
soap opera-ish story,[0],0.0
of having been slimed in the name of high art,[0],0.0
"be funny , uplifting and moving",[1],0.4404
recommended,[1],0.2023
degenerates into hogwash .,[0],0.0
seems little different,[0],0.0
a retread of material already thoroughly plumbed by martin scorsese .,[0],0.0
with some glimpses of nature and family warmth,[1],0.4588
improbable,[0],0.0
eddie murphy and owen wilson have a cute partnership in i spy,[1],0.4588
