clean_text,label,sentiment_score
"when a person whom i loved and admired a lot died. i felt empty, á lonely, helpless, without support, not knowing what to do.",[4],-0.607
"when i came to know that my father and his parents were : self á interested, dirty, negative, egoist, bad peolpe,...",[5],-0.8126
i think that the only time i really felt shame was when i was á very young and i had to defecate on the street. i was very á worried in case someone should see me.,[6],-0.7056
when i was young i felt guilty because i thought that i had á commited a grave sin.,[7],-0.8402
"on my birthday, when i was given my presents.",[1],0.0
we were riding in a friend's car. he was driving very fast and á suddenly a another car crossed the road in front of us. my á friend had to turn the car rapidly.,[2],0.4939
when i found one of my new pullovers wrinkled inside the á wardrobe. my brother had done it.,[3],0.0
when i went to see the result of an exam and saw that i had á failed.,[4],-0.5106
"when i was getting up, i found a live cockroach in my bedroom.",[5],0.0
the mother of a friend of mine passed by me and saw me sitting á on a boy's lap. i tried to greet her but could not help á blushing.,[6],-0.0354
a friend of mine had the sleeves of a leather coat stolen from á his car. it was me who had left them there for everyone to see.,[7],0.0
"the final marks were to be given in the morning. i wanted to get á there late because i was very afraid. when i arrived there, á everybody was very happy and i had also passed. we had a á wonderful time all day long.",[1],0.8268
i went to visit a friend in hospital. he was going to be á operated the next day. i was afraid that they would not let me á in and i did not know what his reaction would be on seeing me.,[2],0.4939
"a friend of mine played a joke on another friend over the á telephone. this friend, crying, called me and i got very angry á and made the other person apologize.",[3],0.8155
a friend of mine told me that my boyfriend had been with another á girl this summer. we had been going out together for four years á and we had not done so for the last three months. i could not á believe it.,[4],0.4939
i was at a friend's place for lunch and she fell ill and á vomited.,[5],-0.4215
i was dancing in a theatre. i was not sure whether some frieends á of mine had come to see me. i was very scared of doing things á wrong.,[6],-0.805
classes were over and i wanted to go home. a friend of mine á asked me to wait for half an hour to take him back home. i said á no.,[7],0.4939
"on holiday, seeing the lanscape in gerona.",[1],0.4019
travelling by coach on a rather narrow and wet road.,[2],0.0
they wanted me to pay for a ticket twice because they said that á the one i had was out of date.,[3],-0.1027
when i came back from my holidays.,[4],0.3818
when i saw an insect going up my arm.,[5],0.0
when i entered a bar looking for a friend.,[6],0.4939
arguing with my younger cousin. she is rather a nuisance but i á felt sorry.,[7],-0.3506
when some friends of mine asked me to go camping with them for a á fortnight.,[1],0.4767
"once, when i was very young, my mother left me alone in the á house and came back very late.",[2],-0.25
when my aunt told me angrily that i was a good-for-nothing and á she was fed up with my behaviour.,[3],-0.4215
when my parents and sister went on a trip and i was separated á from them for about three months.,[4],0.0
when a person i did not know hurt a friend of mine.,[5],0.7163
when the literature teacher made me recite a poem in the middle á of the class and i had to gesticulate.,[6],0.0
"once, when i arrived home very late, my parents had an argument á because of this; my mother wanted to stand up for me.",[7],-0.3612
i phoned a friend of mine to ask her for news about the marks in á an exam. she told me that i had passed.,[1],0.4939
"i was spending my summer holidays in a village. my friend and i á were coming back from a discotheque at night and we heard a noise á from an alley. we were very scared and we got into my friend's house. á a moment later, an unknown car picked up a person from this á alley.",[2],0.3832
"my mother and i had an argument over buying some clothes for me. á she did not accept the fact that i did not like the same things á as her, and we ended up shouting at each other.",[3],-0.6998
"one day, i was home and there was a phone call informing me that á some of my relatives had died in an accident.",[4],-0.7717
"when i saw a film in which there was a scene where women were cut á to pieces. above all, it was the blood and the confusion which á impressed me most.",[5],-0.0516
i was walking to school and i passed by a red cross post where á there were many soldiers. they began to pass remarks at me.,[6],0.0
a friend of mine trusted me to back her in a decision she had á made. but when the moment came i did not agree with her opinion.,[7],0.1243
i was told that i had passed the statistics exam. i had not á expected this so i was very happy.,[1],0.6115
when my brother hit his head and lost consciousness at the sports á practice. for some time he could not remember what had happened á but he recovered later.,[2],-0.1655
i get angry with my brothers and sisters when they do something á that i do not like. they know this and still do it so as to á tease me.,[3],-0.7724
when opened a box of biscuits and found worms inside.,[5],0.0
when i was young i was told to to the shop to buy a dozen eggs. á i went and asked for one egg and the people in the shop laughed á at me and so did my family when i told them what had happened.,[6],0.4588
